Amenity Type,Name,Latitude,Longitude
school,mpvm,25.4497955,81.8600114
school,j.c bose institue,25.4576206,81.8569272
school,St. Mary's Convent Inter College,25.4575978,81.8455433
school,Unknown,25.3640228,82.9544867
school,Unknown,25.2954087,82.9911925
school,Unknown,25.4021125,81.8612991
school,कैटजी,25.3043355,82.9788384
school,Majidia Islamia Inter College,25.4295784,81.8263182
school,Atheletics ground,25.3768568,81.8526759
school,kho kho ground,25.3777098,81.8532124
school,assembly ground,25.3772445,81.8529710
school,KENDRIYA VIDYALAYA COD CHHEOKI PRAYAGRAJ,25.3773996,81.8527081
school,Colony ground,25.3759407,81.8515279
school,PLAYING GROUND,25.3794086,81.8446829
school,LAKSHYA COACHING CLASSES,25.3779388,81.8441505
school,AKSH COACHING CLASSES,25.3787482,81.8446038
school,Primary school,26.5418937,82.4098230
school,Abhay mahavidyalaya,25.3699506,82.9171311
school,Sant Atulanand Convent School,25.3704954,82.9183193
school,the pathshala school,25.3624052,82.9325662
school,basant balika govt school,25.3625245,82.9373073
school,sant atulanand  convent school,25.3535677,82.9659655
school,jaipuria school,25.3625149,82.9369225
school,upsc exam ankit NvS SNY ji,25.3622599,82.9373831
school,Unknown,24.9840916,82.0841102
school,abacus n abacus,25.3541058,82.9667212
school,the sunnrise school,25.3547101,82.9669677
school,Scholar's Home Bal Siksha Sansthan,26.2732341,82.4698801
school,ASSEMBLY GROUND,25.4625916,81.8405524
school,HOLY TRINITY SCHOOL ALLAHABAD,25.4620292,81.8614059
school,GD PUBLIC SCHOOL,25.4652799,81.8617506
school,Sunbeam Bhagwanpur Grounds,25.2731346,83.0015980
school,C.A.V. Inter College,25.4485955,81.8449649
school,Cricket Ground,25.4477174,81.8444478
school,Narendra Inter college,26.3088283,82.7333133
school,DD Central,26.3087999,82.7339906
school,RUNNING GROUND,25.2585849,82.9896612
school,Saraybhogi primary school,25.7712723,82.3290009
school,Bethel Academy School,25.3613416,81.8387521
university,NIELIT Gorakhpur,26.7285652,83.4342065
university,Mechanical Workshop,26.7297498,83.4350798
university,United University,25.3957121,81.7583556
university,Indian Institute of Technology (BHU),25.2621544,82.9925896
university,ALLAHABAD UNIVERSITY,25.4649427,81.8603052
university,DIAMOND JUBILEE HOSTEL GROUND,25.4624693,81.8592971
university,UNIVERSITY PARK,25.4653472,81.8606365
university,GYMKHANA GROUND,25.2586098,82.9902383
university,NAKLI GROUND,25.2583127,82.9907650
bicycle_parking,Unknown,25.4624966,81.8386467
bicycle_parking,Unknown,25.4359786,81.7964055
bicycle_parking,Unknown,25.4566158,81.7591334
bicycle_parking,Unknown,25.3770979,81.8525861
bicycle_repair_station,Unknown,25.3450122,82.9940183
bicycle_repair_station,Unknown,25.3356333,82.9961944
bicycle_repair_station,Unknown,25.2883278,82.9701552
bicycle_repair_station,Unknown,25.2631312,82.9862113
bicycle_repair_station,Unknown,25.2630000,82.9842465
bicycle_repair_station,Unknown,25.2610402,82.9867914
bicycle_repair_station,Unknown,25.2599779,82.9839523
vehicle_inspection,Mahindra Raj India Auto - SUV and Commercial ....,25.3746904,82.9163029
vehicle_inspection,RAJ INDIA PVT LTD mahindra workshop,25.3747417,82.9162350
ferry_terminal,Dasaswamedh Ghat,25.3063243,83.0103739
ferry_terminal,Ramnagar,25.2718076,83.0229253
ferry_terminal,Unknown,25.4141262,83.5525668
ferry_terminal,Unknown,26.2541372,82.1490106
ferry_terminal,Unknown,26.2538654,82.1481630
fuel,Unknown,25.2865765,83.1095897
fuel,Unknown,25.3592282,82.9606497
fuel,Indian Oil,25.9283187,83.5711021
fuel,Indian Oil,25.9348177,83.5669181
fuel,Indian Oil,25.9633105,83.5803692
fuel,Unknown,25.9684857,83.6081231
fuel,Unknown,26.0636121,83.6567357
fuel,Unknown,25.9688828,83.5959564
fuel,Indian Oil,25.5417224,83.2665963
fuel,Indian Oil,25.5449342,83.3304886
fuel,Indian Oil,25.5459651,83.3768475
fuel,HP,25.5670770,83.4707863
fuel,Bharat Petrolium,25.5786498,83.5035431
fuel,Indian Oil,25.5783509,83.5573436
fuel,Bharat Petrolium,25.6283152,83.5661881
fuel,IBP,25.6796435,83.5485398
fuel,Indian Oil,25.7293344,83.5458034
fuel,IBP,25.7706176,83.5536783
fuel,Indian Oil,25.8325808,83.5579199
fuel,NRL,25.8909632,83.5604840
fuel,Indian Oil,25.8987875,83.5611688
fuel,Indian Oil,25.4637202,83.1183409
fuel,Indian Oil,25.5408428,83.1870583
fuel,Indian Oil,25.5403315,83.2115250
fuel,IBP,25.5407830,83.2205785
fuel,Bharat Petrolium,25.4478976,83.0312858
fuel,Bharat Petrolium,25.9438383,83.5689208
fuel,Shakuntala Filling Station,25.1737096,83.0991292
fuel,Indian Oil Petrol Pump,25.3050048,82.9811121
fuel,Unknown,25.4566481,81.8598440
fuel,Unknown,25.3057289,82.9964981
fuel,Unknown,25.2674586,82.9662729
fuel,Indian Oil,25.2977678,83.0020662
fuel,Unknown,25.3239787,82.9962323
fuel,Indian Oil,25.3117109,82.9885717
fuel,Binarat Petroleum,25.3111057,82.9888223
fuel,HP,25.3183391,82.9881765
fuel,indian oil,25.4388788,81.8582634
fuel,Petrol Station,26.3778686,82.8631138
fuel,Unknown,26.5520077,82.6630182
fuel,Indian Oil (Bihar Oil Agency),25.1334272,83.6658990
fuel,Unknown,25.6887877,82.4242535
fuel,Unknown,25.2680906,83.1797974
fuel,तेलियरगंज पेट्रोल पंप,25.4982624,81.8628931
fuel,Essar,25.4183563,82.0160124
fuel,Indian Oil,26.3658473,82.5107809
fuel,Unknown,25.4431953,81.8246250
fuel,Unknown,25.4457683,81.8386471
fuel,Petrol Pump,25.2848795,83.0023419
fuel,Petrol Pump,25.2774869,83.0054510
fuel,Indian Oil Petrol Pump,25.2941304,83.0000956
fuel,Indian Oil,25.3454544,82.9941786
fuel,Indian Oil Petrol Pump,25.1509743,82.3388427
fuel,HP petrol pump,26.6009244,81.9195413
fuel,Essar Petrol Pump,25.3010041,82.9542855
fuel,Bharat Petroleum,25.2833874,82.9754984
fuel,Unknown,25.6065435,82.7709314
fuel,Vijay,25.7867525,82.2316079
fuel,Indian Oil Petrol Pump,25.2484958,82.9623644
fuel,Indian Oil Petrol Pump,25.2675440,82.9946423
fuel,GAYATRI,25.3776359,81.8447178
fuel,सरस्वती पेट्रोल पंप एवं सी.एन.जी. फीलिंग,25.2672101,82.9660906
fuel,Indian Oil,25.3683821,82.9279175
fuel,Unknown,25.0013889,82.0629334
fuel,GHANSHYAM PETROL PUMP,25.3510857,82.2285834
fuel,INDIAN OIL,25.3405993,82.2541342
fuel,Bharat Petroleum,25.2802163,82.9874745
fuel,Indian Oil,25.2835546,82.9721273
fuel,HP Petrol Pump Sarju Prasad Sarju Prasad Mahabir Prasad,26.2651535,82.0725631
fuel,Bharat Petroleum,25.4428630,81.8670851
fuel,Unknown,25.9679367,83.5953435
fuel,Unknown,26.0048279,83.5734567
fuel,Unknown,25.9686035,83.6227570
fuel,Unknown,25.3379449,81.8291278
motorcycle_parking,Unknown,25.2879987,83.0044447
motorcycle_parking,Unknown,26.2746564,82.4711353
parking,Unknown,25.4466001,81.8263803
parking,Unknown,25.3723184,81.8760411
parking,Unknown,25.4520328,81.8342737
parking,Unknown,25.4596091,81.8355458
parking,Unknown,25.2640893,82.9846704
parking,Unknown,25.2631757,82.9846362
parking,Unknown,25.2637677,82.9842435
parking,Unknown,25.2650823,82.9843044
parking,Unknown,25.2630554,82.9834088
parking,Unknown,25.2659293,82.9864610
parking,Unknown,25.4499315,81.8322392
parking_entrance,Unknown,25.4546803,81.8341701
parking_entrance,Unknown,25.4547017,81.8341731
parking_entrance,Unknown,25.4570857,81.8352741
parking_space,Unknown,25.4487953,81.8823025
taxi,Rajesultanpur Taxi Stand,26.3042343,83.0795069
taxi,Unknown,25.3278129,82.9851812
taxi,Shared tuk tuk to Varanasi Jct (Cantt) Station,25.3093104,83.0034720
taxi,AUTO STAND,25.2653598,82.9898452
taxi,SATISH DHAWAN CYCLE SATND,25.2637613,82.9841309
atm,Unknown,25.3109948,83.0086329
atm,Unknown,25.3054413,82.9813910
atm,Unknown,25.3049102,82.9812620
atm,Unknown,25.3069777,82.9900442
atm,Unknown,25.3138397,82.9894383
atm,Unknown,25.4622718,81.8563931
atm,Unknown,25.3068806,83.0095605
atm,Unknown,25.3069410,83.0095637
atm,Unknown,25.3086298,83.0093577
atm,Unknown,25.4416003,81.8359338
atm,Unknown,25.4425594,81.8360786
atm,State Bank of India,25.3000645,82.9729878
atm,SBI ATM,25.4659730,81.8619700
atm,PNB ATM,25.4669710,81.8629450
atm,SBI ATM,25.4610640,81.8261850
atm,Unknown,25.4497243,81.8390254
atm,Unknown,25.4364271,81.8345703
atm,Unknown,25.2777689,82.9989414
atm,SBI ATM,26.3070093,83.0766621
atm,State Bank ATM,25.3091490,83.0067144
atm,Unknown,26.3002829,83.0838267
atm,Unknown,26.3051567,83.0787664
atm,Unknown,25.3354993,82.9778515
atm,Unknown,25.3003640,82.9988001
atm,Unknown,25.2908440,83.0046571
atm,Unknown,25.2921140,83.0048658
atm,Unknown,25.2995704,83.0045502
atm,Unknown,25.4390021,81.8582631
atm,Unknown,24.9991576,82.8215144
atm,Unknown,25.3498451,82.9781561
atm,Unknown,25.3105298,83.0070334
atm,Unknown,25.4433449,81.8250792
atm,Unknown,25.3034636,83.0047195
atm,State Bank of India,25.3172234,82.9911145
atm,Unknown,25.3068787,83.0094552
atm,Unknown,25.2880619,83.0037679
atm,Unknown,25.3231907,83.0008051
atm,Unknown,25.4302140,81.8288227
atm,Unknown,25.4305143,81.8290998
atm,Unknown,25.3085263,83.0068896
atm,Unknown,25.4918455,81.8659168
atm,ICICI Bank,25.3386245,82.9817590
atm,HDFC Bank,25.3386420,82.9817789
atm,Unknown,25.4094397,81.9104443
atm,Unknown,25.2653730,82.9896237
atm,Unknown,25.2648674,82.9983842
atm,Unknown,25.2617633,82.9815827
atm,Unknown,25.2620002,82.9816474
atm,Unknown,25.2616073,82.9815734
atm,Unknown,25.2761029,82.9884893
atm,Unknown,25.2751635,82.9962169
atm,Unknown,25.2763036,83.0074512
atm,Unknown,25.2792790,83.0028745
atm,Unknown,25.2801839,83.0026708
atm,Unknown,25.2780768,83.0021665
atm,Unknown,25.2811972,83.0031944
atm,Unknown,25.2746797,82.9845393
atm,State Bank of India,25.3453057,82.9941765
atm,State Bank of India,25.3456489,82.9941807
atm,State Bank of India,25.3513580,82.9935332
atm,Unknown,25.3378393,82.9964968
atm,Unknown,25.3360218,82.9965708
atm,Unknown,25.2846132,82.9598379
atm,Bank of India ATM,25.3093898,83.0030173
atm,Unknown,25.3095302,83.0035298
atm,Unknown,25.2881406,82.9696700
atm,Unknown,25.2885468,82.9695549
atm,Unknown,25.3176865,83.0502106
atm,Punjab National Bank,25.3900038,81.8634397
atm,HDFC Bank,25.4016688,81.8693103
atm,State Bank of India,25.4017337,81.8693735
atm,Unknown,25.4007373,81.8680654
atm,HDFC Bank,25.4020271,81.8697262
atm,State Bank of India,25.4011670,81.8684867
atm,Unknown,25.4024009,81.8695454
atm,Unknown,25.4534761,81.8270895
atm,Unknown,25.4389095,81.8036451
atm,Unknown,25.3124378,83.0107597
atm,INDIAN BANK ZONAL OFFICE,25.4570374,81.8352544
atm,SBI ATM,25.3769574,81.8488699
atm,Unknown,25.4635480,81.8691613
atm,Unknown,25.4642476,81.8656304
atm,Unknown,25.4688312,81.8650898
atm,Unknown,25.2675165,82.9662688
atm,Unknown,26.2746320,82.4710716
atm,Unknown,25.3643049,82.9337019
atm,Unknown,25.3547222,82.9657512
atm,Punjab National ATM,25.4646294,81.8706560
atm,Unknown,25.2781082,83.0039191
atm,Union Bank Of India Atm,25.2606833,82.9816495
atm,Punjab national bank,25.2608874,82.9816249
atm,Unknown,26.2647864,82.0726320
atm,Unknown,26.2645747,82.0721600
bank,Unknown,25.3429421,82.9815397
bank,HDFC Bank,25.9269104,83.5661857
bank,State Bank of India,25.9300451,83.5666861
bank,Punjab National Bank,25.4622069,81.8563931
bank,Axis Bank,25.4510273,81.8304552
bank,Allahabad Bank,25.4620946,81.8653888
bank,State Bank of India,25.4619518,81.8459346
bank,State Bank of India,25.4657182,81.8569019
bank,Unknown,26.3211546,81.9804325
bank,UBI,26.2932522,83.0925814
bank,Bank of Baroda,25.4389773,81.8582096
bank,Unknown,25.4614568,81.8344591
bank,State Bank of India,25.3172343,82.9911970
bank,Unknown,25.2901365,82.9992727
bank,VIJAYA BANK,25.4920966,81.8648709
bank,State Bank of India,25.4303516,81.8289879
bank,Punjab National Bank,25.4302684,81.8282172
bank,भारतीय स्टेट बैंक,25.4947383,81.8621768
bank,Union Bank,25.3380613,82.9804377
bank,Bank of Baroda,25.4096906,81.9108845
bank,State Bank of India,25.2593349,82.9934338
bank,Punjab National Bank,25.2767178,82.9877373
bank,Bank of Baroda,25.2778038,82.9989742
bank,Axis Bank,25.2812380,83.0032025
bank,Kashi Gomti samyut gramin bank,25.3452467,82.9939213
bank,Allahabad Bank,25.2497947,82.9933808
bank,Punjab National Bank,26.4270799,82.5332629
bank,ICICI Bank,25.4575837,81.8353170
bank,Bank of Baroda,25.4684687,81.8563101
bank,ICICI Bank,25.3111360,82.9862744
bank,Bank of India,25.3028729,82.9746002
bank,State Bank of India,25.3043984,82.9779720
bank,HDFC Bank,25.3071357,82.9908639
bank,Union Bank of India,25.3071065,82.9911615
bank,First IDFC Bank,25.2867485,83.0020165
bank,Bank of Baroda,25.3097717,82.9896733
bank,Bank of Baroda,25.3102527,82.9894139
bank,HDFC Bank,25.3095044,83.0033371
bank,Bank of India,25.3105427,82.9890026
bank,HDFC Bank,25.3112313,82.9891875
bank,State Bank of India,25.2845620,82.9597102
bank,State Bank of India,25.3082715,82.9912489
bank,Vijaya Bank,25.3073061,82.9941706
bank,SBI,25.4508371,81.8748722
bank,Allahabad Bank,25.4480711,81.8590286
bank,bank of jhaplu,25.4567230,81.8658677
bank,munuwar rana,25.4575064,81.8642422
bank,Bank of Baroda,25.2946849,83.0007772
bank,State Bank of India lalganj branch,25.0190209,82.3628360
bank,SBI ATM,25.2874604,82.9444834
bank,BOB ATM,25.2874546,82.9443257
bank,Punjab National Bank,25.3908930,81.8635954
bank,Bank of India,25.3907074,81.8636433
bank,HDFC Bank,25.3921424,81.8637170
bank,State Bank of India,25.3880304,81.8659736
bank,IDFC First Bank,25.4511585,81.8296072
bank,Central Bank of India,25.4497735,81.8362295
bank,Bank of Baroda,25.4507995,81.8331265
bank,IDFC First Bank,25.4013801,81.8691015
bank,Union Bank of India,25.4378512,81.8405429
bank,Bank of Baroda,25.4380087,81.8407068
bank,AU Small Finance Bank,25.4557056,81.8361265
bank,State Bank of India,25.3768992,81.8489718
bank,Allahabad Bank,25.4720869,81.8682392
bank,Unknown,25.4499147,81.7823723
bank,Unknown,25.4501084,81.7830042
bank,Unknown,25.4500158,81.7835801
bank,Unknown,25.4496806,81.7839111
bank,ICICI Bank,25.3924517,81.8638002
bank,स्टेट बैंक ऑफ इंडिया,25.2675683,82.9662411
bank,Bank of Baroda,25.3922360,81.8637364
bank,Axis bank branch,25.3734307,82.9188949
bank,INDIAN OVERSEAS BANK,25.3711535,82.9225816
bank,State Bank of India,24.9983342,82.0757170
bank,ICICI bank,25.3673535,82.9287060
bank,Unknown,24.9927368,82.0717169
bank,union school of india,25.3536914,82.9655370
bank,Union Bank of India,25.4713100,83.2497737
bank,Punjab National Bank,26.2720615,82.4689125
bank,United Bank Of India,25.4657711,81.8719984
bank,Allahabad Bank,25.4635254,81.8658128
bank,State Bank of India,25.4656341,81.8568128
bank,Shubham Banking Seva Kendra,26.2730429,82.4699582
bank,SBI,26.2703444,82.4690031
bank,Punjab National Bank of Dostpur,26.2702763,82.4692681
bank,STATE BANK OF INDIA,25.4422000,81.8837572
bank,State Bank of India,26.3104868,82.7345646
bank,PNB,26.3093032,82.7411386
bank,Maharashtra Bank,26.3098058,82.7345057
bank,Bank of Baroda,26.2639163,82.0742575
bank,City Union Bank,25.4517323,81.8325850
bank,HDFC Bank,25.4479110,81.8343737
bank,Canara Bank,25.4514279,81.8301846
clinic,The Apolo Clinic,25.3041865,82.9784124
clinic,Bajaj Hospital Diagnosis Services,25.4551349,81.8350008
clinic,gupta medical store,25.4394997,81.8597543
clinic,Ehsaas De-Addiction Cum Rehabilitation Centre,26.7398014,83.3749512
clinic,Agir pour Benares,25.2965543,83.0058046
clinic,"Pooja Nursing Home, Kaimur (Bhabua)",25.2887000,83.5278967
clinic,Dr.Awinash Clinic,25.1716198,83.6196336
clinic,Dr. Deepak Agarwal Clinic,25.4549816,81.8574438
clinic,"Dwivedi Medical and Research Center Pvt Ltd,",25.4661464,81.8443251
clinic,Priti Nursing And Maternity Home,25.4502705,81.8590102
clinic,Deep Ganga Clinic,25.4613291,81.8438295
clinic,Bk Nursing Home,25.3901604,82.5673360
clinic,Kunwar Das Sewashram Nursing Home,25.7355930,82.6994187
clinic,Chinmay Surgical Center,26.6515524,81.9737461
clinic,Ashutosh Maternity And Nursing Home,25.2859572,83.1136657
clinic,Rajhans Nursing Home,25.3868750,82.5805774
clinic,Narayan Nursing Home,25.7468347,82.6938939
clinic,Adarsh Clinic and Surgical Center,25.4125248,82.0312985
clinic,Vandna Nursing Home,25.9217757,83.5664709
clinic,Haribandhu Fracture Clinic Pvt Ltd.,25.3502193,83.0226852
clinic,Kalra Nursing Home,25.4266104,81.8268836
clinic,Life Line Medical and Surgical Health Care Center,25.5808248,83.5801274
clinic,City Nursing and Maternity Home,25.4429561,81.8284290
clinic,Charu Nursing Home,25.9172500,81.9930951
clinic,Dev Nursing Home,25.4633446,81.8484825
clinic,Prema Nursing Home and Shri Hari Surgical Research Centre,26.0286596,83.3883896
clinic,Sardar Nursing Home,26.2555240,82.0630310
clinic,J.P. Hospital and Surgical Centre,25.2890796,82.9708877
clinic,"Kamala Nursing Home, Varanasi",25.2596764,83.0338507
clinic,"Ashirvad Nursing Home, Chandauli",25.2760437,83.1357282
clinic,Baba Clinic and Nursing Home,25.2620454,83.2630181
clinic,Prince Clinic and Nursing Home,25.3274904,82.9914415
clinic,Santusti Nursing and Surgical Centre,25.3987077,82.5677691
clinic,Maa Sharda Clinic and Nursing Home,26.7426390,83.3716097
clinic,Dr. S K Sharma Eye Clinic,26.7412138,83.3686995
clinic,Dr. S.Nath Memorial Eye Clinic Phaco and Laser Centre,25.3230301,83.0010518
clinic,Kalptaru Chikitsalya,25.7454716,82.6816966
clinic,Shiv Surgical Hospital And Medical College,25.3588766,83.0135543
clinic,Nirmal Nursing Home,25.4757592,82.5690023
clinic,Agarwal Nursing Home,25.9217322,83.5680239
clinic,"Rajendra Nursing Home and Dental Clinic, Varanasi",25.3540830,82.9825312
clinic,Sangeeta Nursing Home,25.7279201,82.6898500
clinic,Vishal Medicare Centre,25.4615794,82.4083479
clinic,Arogyaneer Diagnostic Clinic,25.5931466,82.9993722
clinic,The Fractures Clinic and Trauma Hospital,25.3032363,82.9764466
clinic,Adarsh Nursing Home,25.2833258,82.9730503
clinic,Sneha Nursing Home,26.2668388,83.5054453
clinic,"Rahul Nursing Home, Mau",25.9226106,83.5668521
clinic,Chitwan Surgical Center,26.5847764,82.1976521
clinic,"Samarpan Hospital, Varanasi",25.3507187,82.9762280
clinic,"Sri Sai Nursing Home, Varanasi",25.3344185,82.7890876
clinic,Shanti Nursing Home,26.0538456,83.1828117
clinic,Allahabad Nursing Home,25.4654018,81.8332046
clinic,Dr. N D Tahiliani Memorial Clinic And Minimal Inva,25.4680377,81.8243661
clinic,"Chandra Nursing Home, Varanasi",25.3275898,83.0027376
clinic,Arogyam Piyush Clinic,25.3661363,83.0061950
clinic,Nandan Ent Clinic,26.7427516,83.3732077
clinic,Dularee Nursing Home,26.7416989,83.3760304
clinic,Shivam Maternity and Nursing Home,25.3530274,82.9819612
clinic,Tandon Multispeciality Hospital and Ishita Modern Eye Care Centre,25.3191944,83.0067299
clinic,Kamla Polyclinic,25.4497628,81.8604552
clinic,Shri Hari Netralaya,25.4546773,81.8513656
clinic,Eye Clinic,25.4384364,81.8394688
clinic,Jijivisha Medicare and Trauma Centre,25.4470887,81.8615844
clinic,Raj Nursing Home,25.2882993,82.4267406
clinic,Kumar Ent and Head and Neck Clinic,25.2780889,83.0032586
clinic,Mangalam Clinic and Trauma Centre,25.3110083,83.0024332
clinic,Annu Nursing Home and Maternity Centre,26.4118646,82.5460989
clinic,Dispensary No.2,25.4642043,81.8264642
clinic,Sharda Polyclinic,26.0467164,83.1970395
clinic,Sachan Nursing Home,25.4509899,81.8619747
clinic,Sah Speciality Clinic,25.2905553,83.0004665
clinic,"Akanksha Nursing Home, Varanasi",25.3118776,82.9877642
clinic,Shail Nursing Home,25.3537340,82.9649064
clinic,Umang Nursing Home,25.3518488,82.9822486
clinic,"Yash Nursing Home and Maternity Home, Bhadohi",25.6454714,82.9182591
clinic,Uphar Nursing Home Pvt. Ltd.,25.3046542,82.9803948
clinic,Dua Nursing andMaternity Home,25.4509687,81.7807775
clinic,Khetan Netra Chikitsalya,26.0780998,83.1857863
clinic,Mayocare Heart Clinic,25.4500332,81.7662426
clinic,Ashish Nursing Home,25.9294793,83.5667941
clinic,Sardar Patel Clinic,26.7454607,83.3793117
clinic,"Sanjeevani Nursing Home, Azamgarh",26.0895511,83.1878342
clinic,Raj Ganga Nursing Home,25.9191419,81.9844577
clinic,"Sanjeevani Nursing Home, Varanasi",25.3536867,82.9793367
clinic,Himanshu Hospital and Clinic Pvt Ltd,25.3493104,82.9916064
clinic,Pankaj Chikatsalay,26.0043596,83.1129570
clinic,Murti Fracture Clinic,25.2880337,83.1094198
clinic,J.J Clinic and Nursing Home,25.2767719,83.1335617
clinic,Dayal Nursing Home and Maternity Home,25.4495004,81.7621120
clinic,Raj Nursing Home,25.4559940,81.8527398
clinic,Srijan Poly Clinic,25.3956777,81.8627411
clinic,Vishal Surgical Center,25.3163026,82.9088225
clinic,Om Sai Nath Child Care Centre,26.2844295,83.5124573
clinic,Jeevan Rekha Nursing Home,24.9915414,82.0689514
clinic,Anmol Poly Clinic,25.3600376,83.0653328
clinic,Chiranjiv Nursing Home,25.4413515,81.8650706
clinic,Prakash Nursing Home,26.0532877,83.1812721
clinic,Anurag Maternity and Laparoscopic Center,25.3024243,82.9690787
clinic,M.M. Nursing Home,26.7429588,83.3712517
clinic,Anand Poly clinic and Trauma Centre,25.2845053,82.4361156
clinic,Shailja Nursing Home,25.2573714,83.2764725
clinic,Ram Nath Memorial Nursing Home,25.3697983,82.9726593
clinic,Baby Care Clinic,25.3023578,82.9753549
clinic,Wazirunnisa Mother Care Nursing Home,25.3867334,82.5821934
clinic,Dispensary No.1,25.4782611,81.8606785
clinic,Bps Heart Clinic,25.2824005,82.9906966
clinic,Rudrapriya Clinic,25.2683883,83.0138326
clinic,Dr. Preeti Maternity Clinic,25.4253080,81.9124220
clinic,Sachan Poly Clinic,25.4839218,81.8769177
clinic,Dr. OP. Singh Clinic,25.4088946,81.9177673
clinic,Alok Mishra Gastro Clinic,25.4541694,81.8603227
clinic,Kamla Memorial Clinic,25.4391012,81.8381289
clinic,ECHS Polyclinic,26.0482847,83.1840446
clinic,Raj Clinic,26.0844709,83.0361054
clinic,Mishra Clinic,24.9265262,82.6758657
clinic,Shahi Neuro Psychiatry Clinic,26.7424394,83.3682212
clinic,Dr.Devmuni Singh Clinic,24.8739040,83.0395976
clinic,Apollo Clinic,26.7386470,83.3678270
clinic,Star Health Care Clinic,26.3445711,83.4138496
clinic,Arthritis Homoeopathic Clinic,25.4559036,81.8731280
clinic,Patwardhan Skin Clinic,25.2805137,82.9903301
clinic,DR CHAUHAN EYE CLINIC,25.4004424,81.8678011
clinic,Medi-Kiran,25.4663303,81.8308580
clinic,KESARWANI CLINIC,25.3797806,81.8456445
clinic,Ajay Poly Clinic,25.2232689,82.5111671
clinic,Unknown,25.4885912,83.2418211
clinic,Unknown,24.9973463,82.0711755
clinic,Unknown,25.4907234,83.2402795
clinic,Dr. Peeyush Chansouria's Bone Clinic,25.2810451,82.9904860
dentist,Prayag Dental Clinic,25.4551270,81.8413590
dentist,Avon Dental Clinic and Hospital,25.3269832,82.9644450
dentist,Rastogi Dental Hospital,25.4581097,81.8382351
dentist,Naini Dental Hospital,25.4012539,81.8689730
dentist,Dental Hospital,25.4549389,81.8710772
dentist,Public Dental Hospital,26.0412036,83.1891825
dentist,Prakhar Dental Hospital,26.0774853,83.1853284
dentist,Dentist hospital,25.3428889,82.9964458
dentist,Dental hospital,25.3380641,82.9965272
dentist,Shubham Dental Clinic,25.4065360,81.8678942
dentist,Maruti Dental Clinic,25.4521330,81.8350271
dentist,Unknown,25.3923304,81.8637690
doctors,dubay clinic,25.4395135,81.8598341
doctors,Dr. Vinod Kumar Maurya,25.3526539,82.9769841
doctors,Bangali Doctor,26.6218178,83.5593670
doctors,Center For Sight,25.4558325,81.8345712
hospital,Unknown,25.2780626,82.9543380
hospital,Mata Anandmayee Hosiptal,25.2929029,83.0055074
hospital,Unknown,25.2986311,83.0021003
hospital,Unknown,25.3162104,83.0050584
hospital,Unknown,25.3384937,82.9959608
hospital,Punjabi Hospital,25.3460988,83.0372616
hospital,Unknown,25.9292080,83.5665555
hospital,Sri Narayan Ashram Hospital,25.4969605,81.8684147
hospital,Government Hospital Nandganj,25.5434374,83.4006007
hospital,"Samvedna Hospital, Varanasi",25.2965812,83.0013293
hospital,Priti Hospital,25.4573983,81.8541354
hospital,"Jeevan Jyoti Hospital, Allahabad",25.4362940,81.8465893
hospital,Unknown,25.2747647,83.0048573
hospital,Heritage Hospitals Ltd,25.2788877,83.0028725
hospital,Unknown,26.1827577,83.2222820
hospital,Unknown,26.0913441,82.8593208
hospital,"S.R.N. Hospital, M.L. N. Medical College",25.4456103,81.8448926
hospital,"Sanjeevani Hospital, Kaimur (Bhabua)",25.0529472,83.6049874
hospital,"Prakash Hospital, Kaimur (Bhabua)",25.2120479,83.5200848
hospital,"Ranjan Hospital, Kaimur (Bhabua)",25.0402736,83.6076361
hospital,Shakuntla Multi Speciality Hospital,25.4248667,81.9247846
hospital,Bhola Hospital,25.4534639,81.8558676
hospital,Ambedkar Scan Hospital (Pvt.) Ltd.,25.1339452,82.5781942
hospital,Seema Hospital,26.3259352,82.9505861
hospital,Shekhar Hospital and Research Center,25.3574570,82.9647079
hospital,Nishant Maternity And Children Hospital,25.3504181,82.9967603
hospital,Sadhana Hospital,26.4398191,82.5485551
hospital,Nisa General and Welfare Hospital,26.0888381,83.2928762
hospital,Karunashray Hospital,26.2629362,82.0750688
hospital,New Yashlok Hospital,26.0794356,83.1869759
hospital,Samarpit Hospital,25.7470184,82.6795542
hospital,Dwarka Hospital,25.4374870,81.8450908
hospital,Akash Hospital,25.3848185,82.5858783
hospital,"Parth Hospital, Jaunpur",25.7367334,82.6761398
hospital,Shri Gangaram Memorial Hospital,25.2478910,82.9940164
hospital,Zohra Hospital,26.2858640,83.5112429
hospital,Rehman Hospital,26.0809991,83.1910971
hospital,Real Reliance Hospital,25.3669118,83.0259106
hospital,Ranjana Hospital,25.4382354,81.8445128
hospital,Ramakrishna Mission Home Of Service,25.3068304,82.9978198
hospital,"Vardan Hospital, Ambedkar Nagar",26.4506262,82.7795660
hospital,Nitin Surgical Center,26.4355638,82.5496562
hospital,Singh Medical And Surgical Centre,25.3264652,82.9927117
hospital,"Rama Hospital, Allahabad",25.4522940,81.8608300
hospital,Sri Ram Janaki Netralaya,26.7426534,83.3697899
hospital,Jamea Hospital,25.3246623,83.0149859
hospital,"Geeta Hospital, Sultanpur",26.2513059,82.0689379
hospital,Surya Super Speciality Hospital,25.3051973,82.9805182
